province,crop_name,year,month,sold_quantity,average_price,predicted_quantity,model_name
Lai Châu,Dứa,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Dứa,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Dứa,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Dứa,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lai Châu,Dứa,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Dứa,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Dứa,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Dứa,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Mít,2025,7,0.0,0.0,50.63,GradientBoostingRegressor
Lai Châu,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Lai Châu,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Lai Châu,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Lai Châu,Mít,2025,11,0.0,0.0,-7.89,GradientBoostingRegressor
Lai Châu,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Lai Châu,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Lai Châu,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Lai Châu,Mít,2026,3,0.0,0.0,94.01,GradientBoostingRegressor
Lai Châu,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Lai Châu,Mít,2026,5,0.0,0.0,94.01,GradientBoostingRegressor
Lai Châu,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Lai Châu,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Lai Châu,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lai Châu,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lai Châu,Nho,2026,4,254.27,39743.48,3232.61,GradientBoostingRegressor
Lai Châu,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Lai Châu,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Lai Châu,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Lai Châu,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Lai Châu,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Lai Châu,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Lai Châu,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Lai Châu,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Lai Châu,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Lai Châu,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Lai Châu,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Lai Châu,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Lai Châu,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lai Châu,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lai Châu,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Xoài,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Xoài,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Xoài,2025,9,2938.53,25590.92777096031,21304.58,GradientBoostingRegressor
Lai Châu,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Xoài,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Xoài,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Xoài,2026,1,0.0,25294.32,2616.88,GradientBoostingRegressor
Lai Châu,Xoài,2026,2,53.42,24584.69895919132,3098.89,GradientBoostingRegressor
Lai Châu,Xoài,2026,3,761.8199999999999,17585.85,9298.61,GradientBoostingRegressor
Lai Châu,Xoài,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Xoài,2026,5,226.97,20573.990000000005,4225.33,GradientBoostingRegressor
Lai Châu,Xoài,2026,6,1019.11,21114.698224136748,9647.3,GradientBoostingRegressor
Lai Châu,Xoài,2026,7,492.83,21765.92,6031.88,GradientBoostingRegressor
Lai Châu,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lai Châu,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lai Châu,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lai Châu,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lai Châu,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lai Châu,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lai Châu,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Lao Cai,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Lao Cai,Bưởi,2025,9,0.0,0.0,-76.98,GradientBoostingRegressor
Lao Cai,Bưởi,2025,10,0.0,0.0,-70.9,GradientBoostingRegressor
Lao Cai,Bưởi,2025,11,0.0,0.0,-70.9,GradientBoostingRegressor
Lao Cai,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Lao Cai,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Lao Cai,Bưởi,2026,2,42.47,29765.19,1014.27,GradientBoostingRegressor
Lao Cai,Bưởi,2026,3,109.88,29765.19,1688.86,GradientBoostingRegressor
Lao Cai,Bưởi,2026,4,0.0,0.0,30.99,GradientBoostingRegressor
Lao Cai,Bưởi,2026,5,0.0,0.0,30.99,GradientBoostingRegressor
Lao Cai,Bưởi,2026,6,0.0,0.0,30.99,GradientBoostingRegressor
Lao Cai,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Dứa,2025,7,2255.69,11080.070371105958,19581.88,GradientBoostingRegressor
Lao Cai,Dứa,2025,8,544.34,9424.218991071755,6697.22,GradientBoostingRegressor
Lao Cai,Dứa,2025,9,477.64,10169.86,5588.3,GradientBoostingRegressor
Lao Cai,Dứa,2025,10,1170.39,8962.895004058477,11351.24,GradientBoostingRegressor
Lao Cai,Dứa,2025,11,121.66,7256.370000000001,3505.17,GradientBoostingRegressor
Lao Cai,Dứa,2025,12,7816.48,9010.885942022494,59962.11,GradientBoostingRegressor
Lao Cai,Dứa,2026,1,1046.9,10202.478657369376,12647.25,GradientBoostingRegressor
Lao Cai,Dứa,2026,2,613.71,10732.7019162145,9362.7,GradientBoostingRegressor
Lao Cai,Dứa,2026,3,1207.71,9603.770296180372,14697.79,GradientBoostingRegressor
Lao Cai,Dứa,2026,4,5860.63,7311.40649896001,75130.03,GradientBoostingRegressor
Lao Cai,Dứa,2026,5,993.82,7734.252560020929,8226.29,GradientBoostingRegressor
Lao Cai,Dứa,2026,6,1083.39,8080.830000000001,11747.0,GradientBoostingRegressor
Lao Cai,Dứa,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Mít,2025,7,0.0,0.0,50.63,GradientBoostingRegressor
Lao Cai,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Lao Cai,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Lao Cai,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Lao Cai,Mít,2025,11,496.97,14175.45,6175.4,GradientBoostingRegressor
Lao Cai,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Lao Cai,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Lao Cai,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Lao Cai,Mít,2026,3,0.0,0.0,94.01,GradientBoostingRegressor
Lao Cai,Mít,2026,4,71.2,8945.97,3896.63,GradientBoostingRegressor
Lao Cai,Mít,2026,5,1086.44,10261.851879901327,17072.31,GradientBoostingRegressor
Lao Cai,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Lao Cai,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Lao Cai,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lao Cai,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lao Cai,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Lao Cai,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Lao Cai,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Lao Cai,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Lao Cai,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Lao Cai,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Lao Cai,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Lao Cai,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Lao Cai,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Lao Cai,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Lao Cai,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Lao Cai,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Lao Cai,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lao Cai,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lao Cai,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Xoài,2025,7,510.59,25813.4,6095.87,GradientBoostingRegressor
Lao Cai,Xoài,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Xoài,2025,9,238.62,24026.08,3054.54,GradientBoostingRegressor
Lao Cai,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Xoài,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Xoài,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Xoài,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Xoài,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Xoài,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lao Cai,Xoài,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Xoài,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Xoài,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Lao Cai,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Lao Cai,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Lao Cai,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Lao Cai,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Lao Cai,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Lao Cai,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Long An,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Long An,Bưởi,2025,9,0.0,0.0,-76.98,GradientBoostingRegressor
Long An,Bưởi,2025,10,0.0,0.0,-70.9,GradientBoostingRegressor
Long An,Bưởi,2025,11,0.0,0.0,-70.9,GradientBoostingRegressor
Long An,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Long An,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Long An,Bưởi,2026,2,0.0,0.0,-52.36,GradientBoostingRegressor
Long An,Bưởi,2026,3,0.0,0.0,32.02,GradientBoostingRegressor
Long An,Bưởi,2026,4,0.0,0.0,30.99,GradientBoostingRegressor
Long An,Bưởi,2026,5,0.0,0.0,30.99,GradientBoostingRegressor
Long An,Bưởi,2026,6,0.0,0.0,30.99,GradientBoostingRegressor
Long An,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Long An,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Long An,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Long An,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Dứa,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Dứa,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Dứa,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Long An,Dứa,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Dứa,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Dứa,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Dứa,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Dứa,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Dứa,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Long An,Dứa,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Dứa,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Dứa,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Dứa,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Mít,2025,7,0.0,0.0,50.63,GradientBoostingRegressor
Long An,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Long An,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Long An,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Long An,Mít,2025,11,0.0,0.0,-7.89,GradientBoostingRegressor
Long An,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Long An,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Long An,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Long An,Mít,2026,3,0.0,0.0,94.01,GradientBoostingRegressor
Long An,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Long An,Mít,2026,5,0.0,0.0,94.01,GradientBoostingRegressor
Long An,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Long An,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Long An,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Long An,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Long An,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Rau Cải,2025,7,323.75,14180.290060231662,5339.53,GradientBoostingRegressor
Long An,Rau Cải,2025,8,1150.02,13254.336288934106,12412.88,GradientBoostingRegressor
Long An,Rau Cải,2025,9,1946.4,12620.536377209208,14784.47,GradientBoostingRegressor
Long An,Rau Cải,2025,10,1453.79,11049.05,10388.89,GradientBoostingRegressor
Long An,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Long An,Rau Cải,2025,12,1801.15,13974.520000000002,10282.18,GradientBoostingRegressor
Long An,Rau Cải,2026,1,1938.51,12232.67592867718,18980.84,GradientBoostingRegressor
Long An,Rau Cải,2026,2,2803.29,12955.879102340465,19199.48,GradientBoostingRegressor
Long An,Rau Cải,2026,3,3885.55,12578.720066271186,30518.32,GradientBoostingRegressor
Long An,Rau Cải,2026,4,80.54,11989.2,3638.19,GradientBoostingRegressor
Long An,Rau Cải,2026,5,189.44,11045.23,4135.77,GradientBoostingRegressor
Long An,Rau Cải,2026,6,1319.4,12860.795760345609,13794.0,GradientBoostingRegressor
Long An,Rau Cải,2026,7,867.41,11963.4,8803.55,GradientBoostingRegressor
Long An,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Long An,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Long An,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Long An,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Long An,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Long An,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Long An,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Long An,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Long An,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
