province,crop_name,year,month,harvest_quantity,sold_quantity,average_price
Lai Châu,Chôm chôm,2025,7,0.0,0.0,0.0
Lai Châu,Chôm chôm,2025,8,0.0,0.0,0.0
Lai Châu,Chôm chôm,2025,9,0.0,0.0,0.0
Lai Châu,Chôm chôm,2025,10,0.0,0.0,0.0
Lai Châu,Chôm chôm,2025,11,0.0,0.0,0.0
Lai Châu,Chôm chôm,2025,12,0.0,0.0,0.0
Lai Châu,Chôm chôm,2026,1,0.0,0.0,0.0
Lai Châu,Chôm chôm,2026,2,0.0,0.0,0.0
Lai Châu,Chôm chôm,2026,3,0.0,0.0,0.0
Lai Châu,Chôm chôm,2026,4,0.0,0.0,0.0
Lai Châu,Chôm chôm,2026,5,0.0,0.0,0.0
Lai Châu,Chôm chôm,2026,6,0.0,0.0,0.0
Lai Châu,Chôm chôm,2026,7,0.0,0.0,0.0
Lai Châu,Dứa,2025,7,0.0,0.0,0.0
Lai Châu,Dứa,2025,8,0.0,0.0,0.0
Lai Châu,Dứa,2025,9,0.0,0.0,0.0
Lai Châu,Dứa,2025,10,0.0,0.0,0.0
Lai Châu,Dứa,2025,11,0.0,0.0,0.0
Lai Châu,Dứa,2025,12,0.0,0.0,0.0
Lai Châu,Dứa,2026,1,0.0,0.0,0.0
Lai Châu,Dứa,2026,2,0.0,0.0,0.0
Lai Châu,Dứa,2026,3,0.0,0.0,0.0
Lai Châu,Dứa,2026,4,0.0,0.0,0.0
Lai Châu,Dứa,2026,5,0.0,0.0,0.0
Lai Châu,Dứa,2026,6,0.0,0.0,0.0
Lai Châu,Dứa,2026,7,0.0,0.0,0.0
Lai Châu,Mít,2025,7,0.0,0.0,0.0
Lai Châu,Mít,2025,8,0.0,0.0,0.0
Lai Châu,Mít,2025,9,0.0,0.0,0.0
Lai Châu,Mít,2025,10,0.0,0.0,0.0
Lai Châu,Mít,2025,11,0.0,0.0,0.0
Lai Châu,Mít,2025,12,0.0,0.0,0.0
Lai Châu,Mít,2026,1,0.0,0.0,0.0
Lai Châu,Mít,2026,2,0.0,0.0,0.0
Lai Châu,Mít,2026,3,0.0,0.0,0.0
Lai Châu,Mít,2026,4,0.0,0.0,0.0
Lai Châu,Mít,2026,5,0.0,0.0,0.0
Lai Châu,Mít,2026,6,0.0,0.0,0.0
Lai Châu,Mít,2026,7,0.0,0.0,0.0
Lai Châu,Nho,2025,7,0.0,0.0,0.0
Lai Châu,Nho,2025,8,0.0,0.0,0.0
Lai Châu,Nho,2025,9,0.0,0.0,0.0
Lai Châu,Nho,2025,10,0.0,0.0,0.0
Lai Châu,Nho,2025,11,0.0,0.0,0.0
Lai Châu,Nho,2025,12,0.0,0.0,0.0
Lai Châu,Nho,2026,1,0.0,0.0,0.0
Lai Châu,Nho,2026,2,0.0,0.0,0.0
Lai Châu,Nho,2026,3,0.0,0.0,0.0
Lai Châu,Nho,2026,4,4382.69,254.27,39743.48
Lai Châu,Nho,2026,5,0.0,0.0,0.0
Lai Châu,Nho,2026,6,0.0,0.0,0.0
Lai Châu,Nho,2026,7,0.0,0.0,0.0
Lai Châu,Rau cải,2025,7,0.0,0.0,0.0
Lai Châu,Rau cải,2025,8,0.0,0.0,0.0
Lai Châu,Rau cải,2025,9,0.0,0.0,0.0
Lai Châu,Rau cải,2025,10,0.0,0.0,0.0
Lai Châu,Rau cải,2025,11,0.0,0.0,0.0
Lai Châu,Rau cải,2025,12,0.0,0.0,0.0
Lai Châu,Rau cải,2026,1,0.0,0.0,0.0
Lai Châu,Rau cải,2026,2,0.0,0.0,0.0
Lai Châu,Rau cải,2026,3,0.0,0.0,0.0
Lai Châu,Rau cải,2026,4,0.0,0.0,0.0
Lai Châu,Rau cải,2026,5,0.0,0.0,0.0
Lai Châu,Rau cải,2026,6,0.0,0.0,0.0
Lai Châu,Rau cải,2026,7,0.0,0.0,0.0
Lai Châu,Sầu riêng,2025,7,0.0,0.0,0.0
Lai Châu,Sầu riêng,2025,8,0.0,0.0,0.0
Lai Châu,Sầu riêng,2025,9,0.0,0.0,0.0
Lai Châu,Sầu riêng,2025,10,0.0,0.0,0.0
Lai Châu,Sầu riêng,2025,11,0.0,0.0,0.0
Lai Châu,Sầu riêng,2025,12,0.0,0.0,0.0
Lai Châu,Sầu riêng,2026,1,0.0,0.0,0.0
Lai Châu,Sầu riêng,2026,2,0.0,0.0,0.0
Lai Châu,Sầu riêng,2026,3,0.0,0.0,0.0
Lai Châu,Sầu riêng,2026,4,0.0,0.0,0.0
Lai Châu,Sầu riêng,2026,5,0.0,0.0,0.0
Lai Châu,Sầu riêng,2026,6,0.0,0.0,0.0
Lai Châu,Sầu riêng,2026,7,0.0,0.0,0.0
Lai Châu,Thanh long,2025,7,0.0,0.0,0.0
Lai Châu,Thanh long,2025,8,0.0,0.0,0.0
Lai Châu,Thanh long,2025,9,0.0,0.0,0.0
Lai Châu,Thanh long,2025,10,0.0,0.0,0.0
Lai Châu,Thanh long,2025,11,0.0,0.0,0.0
Lai Châu,Thanh long,2025,12,0.0,0.0,0.0
Lai Châu,Thanh long,2026,1,0.0,0.0,0.0
Lai Châu,Thanh long,2026,2,0.0,0.0,0.0
Lai Châu,Thanh long,2026,3,0.0,0.0,0.0
Lai Châu,Thanh long,2026,4,0.0,0.0,0.0
Lai Châu,Thanh long,2026,5,0.0,0.0,0.0
Lai Châu,Thanh long,2026,6,0.0,0.0,0.0
Lai Châu,Thanh long,2026,7,0.0,0.0,0.0
Lai Châu,Xoài,2025,7,0.0,0.0,0.0
Lai Châu,Xoài,2025,8,0.0,0.0,0.0
Lai Châu,Xoài,2025,9,12903.63,2938.5299999999997,25590.92777096031
Lai Châu,Xoài,2025,10,0.0,0.0,0.0
Lai Châu,Xoài,2025,11,0.0,0.0,0.0
Lai Châu,Xoài,2025,12,0.0,0.0,0.0
Lai Châu,Xoài,2026,1,4056.28,0.0,25294.32
Lai Châu,Xoài,2026,2,2128.84,53.419999999999995,24584.69895919132
Lai Châu,Xoài,2026,3,9669.77,761.8199999999999,17585.85
Lai Châu,Xoài,2026,4,0.0,0.0,0.0
Lai Châu,Xoài,2026,5,16660.42,226.96999999999997,20573.990000000005
Lai Châu,Xoài,2026,6,10228.07,1019.11,21114.698224136748
Lai Châu,Xoài,2026,7,0.0,492.83,21765.92
Lai Châu,Ổi,2025,7,0.0,0.0,0.0
Lai Châu,Ổi,2025,8,0.0,0.0,0.0
Lai Châu,Ổi,2025,9,0.0,0.0,0.0
Lai Châu,Ổi,2025,10,0.0,0.0,0.0
Lai Châu,Ổi,2025,11,0.0,0.0,0.0
Lai Châu,Ổi,2025,12,0.0,0.0,0.0
Lai Châu,Ổi,2026,1,0.0,0.0,0.0
Lai Châu,Ổi,2026,2,0.0,0.0,0.0
Lai Châu,Ổi,2026,3,0.0,0.0,0.0
Lai Châu,Ổi,2026,4,0.0,0.0,0.0
Lai Châu,Ổi,2026,5,0.0,0.0,0.0
Lai Châu,Ổi,2026,6,0.0,0.0,0.0
Lai Châu,Ổi,2026,7,0.0,0.0,0.0
Lao Cai,Bưởi,2025,7,0.0,0.0,0.0
Lao Cai,Bưởi,2025,8,0.0,0.0,0.0
Lao Cai,Bưởi,2025,9,0.0,0.0,0.0
Lao Cai,Bưởi,2025,10,0.0,0.0,0.0
Lao Cai,Bưởi,2025,11,0.0,0.0,0.0
Lao Cai,Bưởi,2025,12,0.0,0.0,0.0
Lao Cai,Bưởi,2026,1,0.0,0.0,0.0
Lao Cai,Bưởi,2026,2,2299.86,42.47,29765.19
Lao Cai,Bưởi,2026,3,0.0,109.88,29765.19
Lao Cai,Bưởi,2026,4,0.0,0.0,0.0
Lao Cai,Bưởi,2026,5,0.0,0.0,0.0
Lao Cai,Bưởi,2026,6,0.0,0.0,0.0
Lao Cai,Bưởi,2026,7,0.0,0.0,0.0
Lao Cai,Chôm chôm,2025,7,0.0,0.0,0.0
Lao Cai,Chôm chôm,2025,8,0.0,0.0,0.0
Lao Cai,Chôm chôm,2025,9,0.0,0.0,0.0
Lao Cai,Chôm chôm,2025,10,0.0,0.0,0.0
Lao Cai,Chôm chôm,2025,11,0.0,0.0,0.0
Lao Cai,Chôm chôm,2025,12,0.0,0.0,0.0
Lao Cai,Chôm chôm,2026,1,0.0,0.0,0.0
Lao Cai,Chôm chôm,2026,2,0.0,0.0,0.0
Lao Cai,Chôm chôm,2026,3,0.0,0.0,0.0
Lao Cai,Chôm chôm,2026,4,0.0,0.0,0.0
Lao Cai,Chôm chôm,2026,5,0.0,0.0,0.0
Lao Cai,Chôm chôm,2026,6,0.0,0.0,0.0
Lao Cai,Chôm chôm,2026,7,0.0,0.0,0.0
Lao Cai,Dứa,2025,7,15568.06,2255.69,11080.070371105958
Lao Cai,Dứa,2025,8,5676.6900000000005,544.34,9424.218991071757
Lao Cai,Dứa,2025,9,4898.04,477.64,10169.86
Lao Cai,Dứa,2025,10,3460.84,1170.39,8962.895004058477
Lao Cai,Dứa,2025,11,7070.92,121.66,7256.370000000001
Lao Cai,Dứa,2025,12,63955.47,7816.4800000000005,9010.885942022494
Lao Cai,Dứa,2026,1,12575.130000000001,1046.9,10202.478657369375
Lao Cai,Dứa,2026,2,19709.739999999998,613.71,10732.701916214499
Lao Cai,Dứa,2026,3,15097.16,1207.71,9603.770296180373
Lao Cai,Dứa,2026,4,68911.43,5860.63,7311.40649896001
Lao Cai,Dứa,2026,5,6720.73,993.82,7734.252560020929
Lao Cai,Dứa,2026,6,9160.28,1083.3899999999999,8080.830000000001
Lao Cai,Dứa,2026,7,0.0,0.0,0.0
Lao Cai,Mít,2025,7,0.0,0.0,0.0
Lao Cai,Mít,2025,8,0.0,0.0,0.0
Lao Cai,Mít,2025,9,0.0,0.0,0.0
Lao Cai,Mít,2025,10,0.0,0.0,0.0
Lao Cai,Mít,2025,11,8357.12,496.97,14175.449999999999
Lao Cai,Mít,2025,12,0.0,0.0,0.0
Lao Cai,Mít,2026,1,0.0,0.0,0.0
Lao Cai,Mít,2026,2,0.0,0.0,0.0
Lao Cai,Mít,2026,3,0.0,0.0,0.0
Lao Cai,Mít,2026,4,10888.31,71.2,8945.97
Lao Cai,Mít,2026,5,10045.09,1086.44,10261.851879901329
Lao Cai,Mít,2026,6,0.0,0.0,0.0
Lao Cai,Mít,2026,7,0.0,0.0,0.0
Lao Cai,Nho,2025,7,0.0,0.0,0.0
Lao Cai,Nho,2025,8,0.0,0.0,0.0
Lao Cai,Nho,2025,9,0.0,0.0,0.0
Lao Cai,Nho,2025,10,0.0,0.0,0.0
Lao Cai,Nho,2025,11,0.0,0.0,0.0
Lao Cai,Nho,2025,12,0.0,0.0,0.0
Lao Cai,Nho,2026,1,0.0,0.0,0.0
Lao Cai,Nho,2026,2,0.0,0.0,0.0
Lao Cai,Nho,2026,3,0.0,0.0,0.0
Lao Cai,Nho,2026,4,0.0,0.0,0.0
Lao Cai,Nho,2026,5,0.0,0.0,0.0
Lao Cai,Nho,2026,6,0.0,0.0,0.0
Lao Cai,Nho,2026,7,0.0,0.0,0.0
Lao Cai,Rau cải,2025,7,0.0,0.0,0.0
Lao Cai,Rau cải,2025,8,0.0,0.0,0.0
Lao Cai,Rau cải,2025,9,0.0,0.0,0.0
Lao Cai,Rau cải,2025,10,0.0,0.0,0.0
Lao Cai,Rau cải,2025,11,0.0,0.0,0.0
Lao Cai,Rau cải,2025,12,0.0,0.0,0.0
Lao Cai,Rau cải,2026,1,0.0,0.0,0.0
Lao Cai,Rau cải,2026,2,0.0,0.0,0.0
Lao Cai,Rau cải,2026,3,0.0,0.0,0.0
Lao Cai,Rau cải,2026,4,0.0,0.0,0.0
Lao Cai,Rau cải,2026,5,0.0,0.0,0.0
Lao Cai,Rau cải,2026,6,0.0,0.0,0.0
Lao Cai,Rau cải,2026,7,0.0,0.0,0.0
Lao Cai,Sầu riêng,2025,7,0.0,0.0,0.0
Lao Cai,Sầu riêng,2025,8,0.0,0.0,0.0
Lao Cai,Sầu riêng,2025,9,0.0,0.0,0.0
Lao Cai,Sầu riêng,2025,10,0.0,0.0,0.0
Lao Cai,Sầu riêng,2025,11,0.0,0.0,0.0
Lao Cai,Sầu riêng,2025,12,0.0,0.0,0.0
Lao Cai,Sầu riêng,2026,1,0.0,0.0,0.0
Lao Cai,Sầu riêng,2026,2,0.0,0.0,0.0
Lao Cai,Sầu riêng,2026,3,0.0,0.0,0.0
Lao Cai,Sầu riêng,2026,4,0.0,0.0,0.0
Lao Cai,Sầu riêng,2026,5,0.0,0.0,0.0
Lao Cai,Sầu riêng,2026,6,0.0,0.0,0.0
Lao Cai,Sầu riêng,2026,7,0.0,0.0,0.0
Lao Cai,Thanh long,2025,7,0.0,0.0,0.0
Lao Cai,Thanh long,2025,8,0.0,0.0,0.0
Lao Cai,Thanh long,2025,9,0.0,0.0,0.0
Lao Cai,Thanh long,2025,10,0.0,0.0,0.0
Lao Cai,Thanh long,2025,11,0.0,0.0,0.0
Lao Cai,Thanh long,2025,12,0.0,0.0,0.0
Lao Cai,Thanh long,2026,1,0.0,0.0,0.0
Lao Cai,Thanh long,2026,2,0.0,0.0,0.0
Lao Cai,Thanh long,2026,3,0.0,0.0,0.0
Lao Cai,Thanh long,2026,4,0.0,0.0,0.0
Lao Cai,Thanh long,2026,5,0.0,0.0,0.0
Lao Cai,Thanh long,2026,6,0.0,0.0,0.0
Lao Cai,Thanh long,2026,7,0.0,0.0,0.0
Lao Cai,Xoài,2025,7,6237.31,510.59000000000003,25813.4
Lao Cai,Xoài,2025,8,0.0,0.0,0.0
Lao Cai,Xoài,2025,9,2400.88,238.62,24026.08
Lao Cai,Xoài,2025,10,0.0,0.0,0.0
Lao Cai,Xoài,2025,11,0.0,0.0,0.0
Lao Cai,Xoài,2025,12,0.0,0.0,0.0
Lao Cai,Xoài,2026,1,0.0,0.0,0.0
Lao Cai,Xoài,2026,2,0.0,0.0,0.0
Lao Cai,Xoài,2026,3,0.0,0.0,0.0
Lao Cai,Xoài,2026,4,0.0,0.0,0.0
Lao Cai,Xoài,2026,5,0.0,0.0,0.0
Lao Cai,Xoài,2026,6,0.0,0.0,0.0
Lao Cai,Xoài,2026,7,0.0,0.0,0.0
Lao Cai,Ổi,2025,7,0.0,0.0,0.0
Lao Cai,Ổi,2025,8,0.0,0.0,0.0
Lao Cai,Ổi,2025,9,0.0,0.0,0.0
Lao Cai,Ổi,2025,10,0.0,0.0,0.0
Lao Cai,Ổi,2025,11,0.0,0.0,0.0
Lao Cai,Ổi,2025,12,0.0,0.0,0.0
Lao Cai,Ổi,2026,1,0.0,0.0,0.0
Lao Cai,Ổi,2026,2,0.0,0.0,0.0
Lao Cai,Ổi,2026,3,0.0,0.0,0.0
Lao Cai,Ổi,2026,4,0.0,0.0,0.0
Lao Cai,Ổi,2026,5,0.0,0.0,0.0
Lao Cai,Ổi,2026,6,0.0,0.0,0.0
Lao Cai,Ổi,2026,7,0.0,0.0,0.0
Long An,Bưởi,2025,7,0.0,0.0,0.0
Long An,Bưởi,2025,8,0.0,0.0,0.0
Long An,Bưởi,2025,9,0.0,0.0,0.0
Long An,Bưởi,2025,10,0.0,0.0,0.0
Long An,Bưởi,2025,11,0.0,0.0,0.0
Long An,Bưởi,2025,12,0.0,0.0,0.0
Long An,Bưởi,2026,1,0.0,0.0,0.0
Long An,Bưởi,2026,2,0.0,0.0,0.0
Long An,Bưởi,2026,3,0.0,0.0,0.0
Long An,Bưởi,2026,4,0.0,0.0,0.0
Long An,Bưởi,2026,5,0.0,0.0,0.0
Long An,Bưởi,2026,6,0.0,0.0,0.0
Long An,Bưởi,2026,7,0.0,0.0,0.0
Long An,Chôm chôm,2025,7,0.0,0.0,0.0
Long An,Chôm chôm,2025,8,0.0,0.0,0.0
Long An,Chôm chôm,2025,9,0.0,0.0,0.0
Long An,Chôm chôm,2025,10,0.0,0.0,0.0
Long An,Chôm chôm,2025,11,0.0,0.0,0.0
Long An,Chôm chôm,2025,12,0.0,0.0,0.0
Long An,Chôm chôm,2026,1,0.0,0.0,0.0
Long An,Chôm chôm,2026,2,0.0,0.0,0.0
Long An,Chôm chôm,2026,3,0.0,0.0,0.0
Long An,Chôm chôm,2026,4,0.0,0.0,0.0
Long An,Chôm chôm,2026,5,0.0,0.0,0.0
Long An,Chôm chôm,2026,6,0.0,0.0,0.0
Long An,Chôm chôm,2026,7,0.0,0.0,0.0
Long An,Dứa,2025,7,0.0,0.0,0.0
Long An,Dứa,2025,8,0.0,0.0,0.0
Long An,Dứa,2025,9,0.0,0.0,0.0
Long An,Dứa,2025,10,0.0,0.0,0.0
Long An,Dứa,2025,11,0.0,0.0,0.0
Long An,Dứa,2025,12,0.0,0.0,0.0
Long An,Dứa,2026,1,0.0,0.0,0.0
Long An,Dứa,2026,2,0.0,0.0,0.0
Long An,Dứa,2026,3,0.0,0.0,0.0
Long An,Dứa,2026,4,0.0,0.0,0.0
Long An,Dứa,2026,5,0.0,0.0,0.0
Long An,Dứa,2026,6,0.0,0.0,0.0
Long An,Dứa,2026,7,0.0,0.0,0.0
Long An,Mít,2025,7,0.0,0.0,0.0
Long An,Mít,2025,8,0.0,0.0,0.0
Long An,Mít,2025,9,0.0,0.0,0.0
Long An,Mít,2025,10,0.0,0.0,0.0
Long An,Mít,2025,11,0.0,0.0,0.0
Long An,Mít,2025,12,0.0,0.0,0.0
Long An,Mít,2026,1,0.0,0.0,0.0
Long An,Mít,2026,2,0.0,0.0,0.0
Long An,Mít,2026,3,0.0,0.0,0.0
Long An,Mít,2026,4,0.0,0.0,0.0
Long An,Mít,2026,5,0.0,0.0,0.0
Long An,Mít,2026,6,0.0,0.0,0.0
Long An,Mít,2026,7,0.0,0.0,0.0
Long An,Nho,2025,7,0.0,0.0,0.0
Long An,Nho,2025,8,0.0,0.0,0.0
Long An,Nho,2025,9,0.0,0.0,0.0
Long An,Nho,2025,10,0.0,0.0,0.0
Long An,Nho,2025,11,0.0,0.0,0.0
Long An,Nho,2025,12,0.0,0.0,0.0
Long An,Nho,2026,1,0.0,0.0,0.0
Long An,Nho,2026,2,0.0,0.0,0.0
Long An,Nho,2026,3,0.0,0.0,0.0
Long An,Nho,2026,4,0.0,0.0,0.0
Long An,Nho,2026,5,0.0,0.0,0.0
Long An,Nho,2026,6,0.0,0.0,0.0
Long An,Nho,2026,7,0.0,0.0,0.0
Long An,Rau cải,2025,7,3339.9100000000003,323.75,14180.290060231662
Long An,Rau cải,2025,8,9794.27,1150.02,13254.336288934106
Long An,Rau cải,2025,9,16117.84,1946.3999999999999,12620.536377209208
Long An,Rau cải,2025,10,6638.94,1453.79,11049.050000000001
Long An,Rau cải,2025,11,0.0,0.0,0.0
Long An,Rau cải,2025,12,5740.18,1801.1499999999999,13974.520000000002
Long An,Rau cải,2026,1,31947.9,1938.51,12232.675928677181
Long An,Rau cải,2026,2,11882.74,2803.29,12955.879102340465
Long An,Rau cải,2026,3,29102.420000000002,3885.5499999999997,12578.720066271186
Long An,Rau cải,2026,4,2195.01,80.54,11989.2
Long An,Rau cải,2026,5,4497.97,189.44,11045.23
Long An,Rau cải,2026,6,16123.380000000001,1319.4,12860.795760345609
Long An,Rau cải,2026,7,0.0,867.41,11963.4
Long An,Sầu riêng,2025,7,0.0,0.0,0.0
Long An,Sầu riêng,2025,8,0.0,0.0,0.0
Long An,Sầu riêng,2025,9,0.0,0.0,0.0
Long An,Sầu riêng,2025,10,0.0,0.0,0.0
Long An,Sầu riêng,2025,11,0.0,0.0,0.0
Long An,Sầu riêng,2025,12,0.0,0.0,0.0
Long An,Sầu riêng,2026,1,0.0,0.0,0.0
Long An,Sầu riêng,2026,2,0.0,0.0,0.0
Long An,Sầu riêng,2026,3,0.0,0.0,0.0
Long An,Sầu riêng,2026,4,0.0,0.0,0.0
Long An,Sầu riêng,2026,5,0.0,0.0,0.0
Long An,Sầu riêng,2026,6,0.0,0.0,0.0
Long An,Sầu riêng,2026,7,0.0,0.0,0.0
Long An,Thanh long,2025,7,0.0,0.0,0.0
Long An,Thanh long,2025,8,0.0,0.0,0.0
Long An,Thanh long,2025,9,0.0,0.0,0.0
Long An,Thanh long,2025,10,0.0,0.0,0.0
Long An,Thanh long,2025,11,0.0,0.0,0.0
Long An,Thanh long,2025,12,0.0,0.0,0.0
Long An,Thanh long,2026,1,0.0,0.0,0.0
Long An,Thanh long,2026,2,0.0,0.0,0.0
Long An,Thanh long,2026,3,0.0,0.0,0.0
Long An,Thanh long,2026,4,0.0,0.0,0.0
Long An,Thanh long,2026,5,0.0,0.0,0.0
Long An,Thanh long,2026,6,0.0,0.0,0.0
Long An,Thanh long,2026,7,0.0,0.0,0.0
Long An,Xoài,2025,7,0.0,0.0,0.0
Long An,Xoài,2025,8,0.0,0.0,0.0
Long An,Xoài,2025,9,0.0,0.0,0.0
Long An,Xoài,2025,10,0.0,0.0,0.0
Long An,Xoài,2025,11,0.0,0.0,0.0
Long An,Xoài,2025,12,0.0,0.0,0.0
Long An,Xoài,2026,1,0.0,0.0,0.0
Long An,Xoài,2026,2,0.0,0.0,0.0
Long An,Xoài,2026,3,0.0,0.0,0.0
Long An,Xoài,2026,4,0.0,0.0,0.0
Long An,Xoài,2026,5,0.0,0.0,0.0
Long An,Xoài,2026,6,0.0,0.0,0.0
Long An,Xoài,2026,7,0.0,0.0,0.0
Long An,Ổi,2025,7,6745.89,610.7,12629.13
Long An,Ổi,2025,8,9177.43,604.6800000000001,13284.505642653963
Long An,Ổi,2025,9,7937.89,209.97,19279.83
Long An,Ổi,2025,10,7374.05,729.02,19374.012815149108
Long An,Ổi,2025,11,36043.18,4855.14,13663.134222370518
Long An,Ổi,2025,12,8426.03,1169.89,14413.707547547203
Long An,Ổi,2026,1,11138.25,760.23,12558.698260921039
Long An,Ổi,2026,2,11368.34,1655.95,16280.86
Long An,Ổi,2026,3,28402.489999999998,1226.17,17718.619834199173
Long An,Ổi,2026,4,4931.43,1815.97,17207.306719659464
Long An,Ổi,2026,5,29658.01,1892.48,16789.942656302843
Long An,Ổi,2026,6,11900.62,623.7,16105.175056277056
Long An,Ổi,2026,7,0.0,584.42,13897.65
Lâm Đồng,Bưởi,2025,7,0.0,0.0,0.0
Lâm Đồng,Bưởi,2025,8,0.0,0.0,0.0
Lâm Đồng,Bưởi,2025,9,0.0,0.0,0.0
Lâm Đồng,Bưởi,2025,10,0.0,0.0,0.0
Lâm Đồng,Bưởi,2025,11,0.0,0.0,0.0
Lâm Đồng,Bưởi,2025,12,0.0,0.0,0.0
Lâm Đồng,Bưởi,2026,1,0.0,0.0,0.0
Lâm Đồng,Bưởi,2026,2,0.0,0.0,0.0
Lâm Đồng,Bưởi,2026,3,0.0,0.0,0.0
Lâm Đồng,Bưởi,2026,4,0.0,0.0,0.0
Lâm Đồng,Bưởi,2026,5,1691.76,181.84,34575.119999999995
Lâm Đồng,Bưởi,2026,6,0.0,0.0,0.0
Lâm Đồng,Bưởi,2026,7,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2025,7,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2025,8,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2025,9,4706.41,185.81,15460.01
Lâm Đồng,Chôm chôm,2025,10,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2025,11,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2025,12,3823.8,88.0,15281.32
Lâm Đồng,Chôm chôm,2026,1,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2026,2,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2026,3,883.6,8.28,16800.17
Lâm Đồng,Chôm chôm,2026,4,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2026,5,0.0,0.0,0.0
Lâm Đồng,Chôm chôm,2026,6,16151.48,1122.07,16339.55
Lâm Đồng,Chôm chôm,2026,7,0.0,0.0,0.0
Lâm Đồng,Dứa,2025,7,0.0,0.0,0.0
Lâm Đồng,Dứa,2025,8,0.0,0.0,0.0
Lâm Đồng,Dứa,2025,9,0.0,0.0,0.0
Lâm Đồng,Dứa,2025,10,0.0,0.0,0.0
Lâm Đồng,Dứa,2025,11,0.0,0.0,0.0
Lâm Đồng,Dứa,2025,12,6548.73,337.32,7888.709999999999
Lâm Đồng,Dứa,2026,1,0.0,0.0,0.0
Lâm Đồng,Dứa,2026,2,0.0,0.0,0.0
Lâm Đồng,Dứa,2026,3,0.0,0.0,0.0
Lâm Đồng,Dứa,2026,4,0.0,0.0,0.0
Lâm Đồng,Dứa,2026,5,0.0,0.0,0.0
Lâm Đồng,Dứa,2026,6,0.0,0.0,0.0
Lâm Đồng,Dứa,2026,7,0.0,0.0,0.0
Lâm Đồng,Mít,2025,7,0.0,0.0,0.0
Lâm Đồng,Mít,2025,8,0.0,0.0,0.0
Lâm Đồng,Mít,2025,9,6413.24,362.45,11662.240000000002
Lâm Đồng,Mít,2025,10,0.0,0.0,0.0
Lâm Đồng,Mít,2025,11,3356.04,668.6800000000001,13361.04
Lâm Đồng,Mít,2025,12,0.0,0.0,0.0
Lâm Đồng,Mít,2026,1,0.0,0.0,0.0
Lâm Đồng,Mít,2026,2,10229.669999999998,42.81,12929.400000000001
Lâm Đồng,Mít,2026,3,0.0,158.18,13866.68
Lâm Đồng,Mít,2026,4,6972.33,110.2,11996.640000000001
Lâm Đồng,Mít,2026,5,33370.79,1535.4299999999998,9062.52
Lâm Đồng,Mít,2026,6,19496.620000000003,1439.12,8794.585319083886
Lâm Đồng,Mít,2026,7,0.0,207.39,8944.56
Lâm Đồng,Nho,2025,7,0.0,0.0,0.0
Lâm Đồng,Nho,2025,8,0.0,0.0,0.0
Lâm Đồng,Nho,2025,9,0.0,0.0,0.0
Lâm Đồng,Nho,2025,10,0.0,0.0,0.0
Lâm Đồng,Nho,2025,11,0.0,0.0,0.0
Lâm Đồng,Nho,2025,12,0.0,0.0,0.0
Lâm Đồng,Nho,2026,1,12630.19,1109.08,31558.990000000005
Lâm Đồng,Nho,2026,2,0.0,498.23,31558.99
Lâm Đồng,Nho,2026,3,0.0,0.0,0.0
Lâm Đồng,Nho,2026,4,0.0,0.0,0.0
Lâm Đồng,Nho,2026,5,0.0,0.0,0.0
Lâm Đồng,Nho,2026,6,0.0,0.0,0.0
Lâm Đồng,Nho,2026,7,2638.15,87.18,37757.22
Lâm Đồng,Rau cải,2025,7,27756.64,3672.42,12412.559600372506
Lâm Đồng,Rau cải,2025,8,7346.27,543.35,14641.715752829667
Lâm Đồng,Rau cải,2025,9,32060.19,2670.8199999999997,12904.882390464354
Lâm Đồng,Rau cải,2025,10,31965.34,3970.31,12524.821731250204
Lâm Đồng,Rau cải,2025,11,6661.799999999999,2015.15,13724.987151725678
Lâm Đồng,Rau cải,2025,12,25560.01,5331.76,12551.40416867976
Lâm Đồng,Rau cải,2026,1,3720.36,922.12,11011.89
Lâm Đồng,Rau cải,2026,2,9913.83,1084.7,13217.607848806121
Lâm Đồng,Rau cải,2026,3,8793.52,603.98,12959.476429517534
Lâm Đồng,Rau cải,2026,4,25500.48,1571.1799999999998,13225.876282411948
Lâm Đồng,Rau cải,2026,5,13881.91,2575.04,11635.6754132363
Lâm Đồng,Rau cải,2026,6,7842.58,1147.33,11940.17
Lâm Đồng,Rau cải,2026,7,0.0,0.0,0.0
Lâm Đồng,Sầu riêng,2025,7,35709.35,3216.77,59195.94831116306
Lâm Đồng,Sầu riêng,2025,8,14896.45,1241.2,63944.4018524009
Lâm Đồng,Sầu riêng,2025,9,20044.18,2270.18,54004.81257746082
Lâm Đồng,Sầu riêng,2025,10,12941.349999999999,1824.36,64870.19115947511
Lâm Đồng,Sầu riêng,2025,11,7583.56,1422.31,70974.77394899847
Lâm Đồng,Sầu riêng,2025,12,2380.44,204.49,65670.13176047728
